type,fund,fund_size,beneficial_units,total_beneficiaries
AC21,富達亞洲總報酬基金A股累積型人民幣計價避險級別,"121,442,437","2,238,228.98",49
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,富達亞洲總報酬基金A股月配息型人民幣計價避險級別,"218,133,814","6,351,605.23",34
,(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),,,
AC21,富達亞洲總報酬基金I 股累積型新臺幣計價級別,"37,788,925","3,708,760.15",1
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,富達亞洲總報酬基金I 股月配息型新臺幣計價級別,"74,319,919","8,800,000.77",1
,(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),,,
AC21,富達新興市場潛力企業債券基金A股累積型新臺幣計價級別,"43,753,739","4,241,863.95",18
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,富達新興市場潛力企業債券基金A股月配息型新臺幣計價級別,"101,477,505","12,493,798.70",25
,(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),,,
AC21,富達新興市場潛力企業債券基金A股累積型美元計價級別,"35,571,822","115,530.45",10
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,富達新興市場潛力企業債券基金A股月配息型美元計價級別,"40,549,799","165,543.40",12
,(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),,,
AC21,富達新興市場潛力企業債券基金A股累積型人民幣避險計價級別,"15,285,525","300,869.28",9
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,富達新興市場潛力企業債券基金A股月配息型人民幣避險計價級別,"30,444,911","868,601.31",15
,(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),,,
AC21,富達新興市場潛力企業債券基金I股累積型新臺幣計價級別,"81,228,009","7,544,140.17",2
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,富達新興市場潛力企業債券基金I股月配息型新臺幣計價級別,0,0.00,0
,(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),,,
AC23,富達亞洲高收益債券基金A股累積型新臺幣計價級別,"152,593,374","17,733,454.03",38
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,富達亞洲高收益債券基金A股月配息型新臺幣計價級別,"647,871,231","103,896,727.45",49
,(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),,,
AC23,富達亞洲高收益債券基金A股累積型美元計價級別,"97,372,236","378,781.57",22
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,富達亞洲高收益債券基金A股月配息型美元計價級別,"905,333,174","4,884,185.66",30
,(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),,,
AC23,富達亞洲高收益債券基金A股累積型人民幣計價避險級別,"48,461,821","1,154,015.22",21
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,富達亞洲高收益債券基金A股月配息型人民幣計價避險級別,"167,622,533","6,131,042.07",23
,(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),,,
AC23,富達亞洲高收益債券基金I股累積型新臺幣計價級別,"615,448,603","68,943,515.62",5
,(本基金主要係投資於非投資等級之高風險債券),,,
AC23,富達亞洲高收益債券基金I股月配息型新臺幣計價級別,0,0.00,0
,(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),,,
AE23,富達全球多重資產收益組合基金A股累積型新臺幣計價級別,"125,318,887","11,416,670.49",25
,(本基金得投資於非投資等級之高風險債券基金),,,
AE23,富達全球多重資產收益組合基金A股月配息型新臺幣計價級別,"167,293,636","17,792,804.76",14
,(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),,,
AE23,富達全球多重資產收益組合基金A股累積型美元計價級別,"6,870,209","21,910.45",6
,(本基金得投資於非投資等級之高風險債券基金),,,
AE23,富達全球多重資產收益組合基金A股月配息型美元計價級別,"61,056,442","224,687.08",6
,(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),,,
AE23,富達全球多重資產收益組合基金A股累積型人民幣計價避險級別,"28,321,899","543,277.63",8
,(本基金得投資於非投資等級之高風險債券基金),,,
AE23,富達全球多重資產收益組合基金A股月配息型人民幣計價避險級別,"13,682,589","310,594.01",7
,(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),,,
AJ2,富達智慧醫療多重資產收益基金A股累積型新臺幣計價級別,"363,332,839","37,278,839.81",4
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AJ2,富達智慧醫療多重資產收益基金A股月配息型新臺幣計價級別,"711,703,638","73,952,098.08",1
,(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),,,
AJ2,富達智慧醫療多重資產收益基金A股累積型美元計價級別,"461,853,722","1,709,509.25",2
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AJ2,富達智慧醫療多重資產收益基金A股月配息型美元計價級別,"571,800,372","2,143,210.87",1
,(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),,,
AJ2,富達智慧醫療多重資產收益基金A股累積型人民幣計價避險級別,0,0.00,0
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AJ2,富達智慧醫療多重資產收益基金A股月配息型人民幣計價避險級別,0,0.00,0
,(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),,,
AJ2,富達未來通訊多重資產收益基金A股累積型新臺幣計價級別,"284,812,133","29,504,379.83",3
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AJ2,富達未來通訊多重資產收益基金A股月配息型新臺幣計價級別,"535,653,811","56,162,928.05",1
,(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),,,
AJ2,富達未來通訊多重資產收益基金A股累積型美元計價級別,"425,926,757","1,591,351.26",1
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AJ2,富達未來通訊多重資產收益基金A股月配息型美元計價級別,"629,728,382","2,382,447.10",1
,(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),,,
AJ2,富達未來通訊多重資產收益基金A股累積型人民幣計價避險級別,0,0.00,0
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AJ2,富達未來通訊多重資產收益基金A股月配息型人民幣計價避險級別,0,0.00,0
,(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),,,
AE23,富達卓越領航全球組合基金,"880,175,150","47,438,145.94","1,560"
富達投信,,"11,053,300,872","626,432,148.50","3,887"
AD1,德銀遠東DWS台灣貨幣市場基金,"1,909,185,397","161,523,957.80",17
AA1,德銀遠東DWS台灣旗艦基金,"751,940,229","20,237,992.10",213
AC21,德銀遠東2024年到期新興市場債券基金美金級別,"1,267,030,830","3,925,410.90",2
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,德銀遠東2024年到期新興市場債券基金人民幣級別,"4,196,858,999","79,908,929.50",2
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AA2,德銀遠東DWS全球原物料能源基金,"539,938,388","26,365,368.20",51
德銀遠東投信,,"8,664,953,843","291,961,658.50",285
AA1,凱基開創基金,"430,793,212","7,214,481.84",724
AD1,凱基凱旋貨幣市場基金,"3,692,532,878","315,812,859.20",151
AA1,凱基台灣精五門基金,"516,191,124","12,105,873.20","1,059"
AE21,凱基新興趨勢ETF組合基金,"120,757,090","14,406,571.87",497
AA2,凱基新興市場中小基金-台幣計價A,"234,661,955","9,797,676.92",524
AA2,凱基新興市場中小基金-美元計價B,"41,566,005","58,959.39",4
AA2,凱基雲端趨勢基金-台幣計價A,"330,555,688","8,675,922.81",676
AA2,凱基雲端趨勢基金-美元計價B,"82,073,497","72,152.47",11
AA2,凱基亞洲護城河基金-新台幣計價A,"164,666,266","11,457,837.69",380
AA2,凱基亞洲護城河基金-美元計價B,"54,822,143","121,986.70",11
AA2,凱基亞洲護城河基金-人民幣計價C,"10,800,859","149,231.16",6
AA2,凱基醫院及長照產業基金(台幣)-A,"286,312,982","17,397,637.89",237
AA2,凱基醫院及長照產業基金(美元)-A,"68,694,595","138,844.97",10
AA2,凱基醫院及長照產業基金(台幣)-N,"10,945,998","843,862.02",3
AA2,凱基醫院及長照產業基金(美元)-N,"11,522,257","30,034.63",1
AA2,凱基醫院及長照產業基金(人民幣)-A,"368,089","7,261.52",2
AA2,凱基醫院及長照產業基金(人民幣)-N,"374,338","7,307.80",1
AA2,凱基醫院及長照產業基金(台幣)-I,0,0.00,0
AA2,凱基台商天下基金,"388,767,718","14,883,152.00",400
AC21,凱基六年到期新興市場債券基金(台幣),"172,753,565","15,966,937.09",1
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,凱基六年到期新興市場債券基金(美元),"2,803,084,040","8,954,521.26",1
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,凱基2024到期新興市場債券基金(美元),"944,134,774","2,837,569.91",1
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,凱基2024到期新興市場債券基金(人民幣),"3,479,187,774","68,765,828.62",1
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AH22,凱基全球息收ETF傘型基金之凱基3至10年期中國政策金融債券ETF基金,"25,474,385,262","599,000,000.00",30
AH22,凱基全球息收ETF傘型基金之凱基10年期以上新興市場BBB美元主權債及類主權債券ETF基金,"38,949,383,092","924,500,000.00",54
AH22,凱基全球息收ETF傘型基金之凱基10年期以上科技業公司債券ETF基金,"3,270,998,694","76,500,000.00",17
AC21,凱基2025到期新興市場債券基金(美元),"920,066,211","2,887,777.88",1
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,凱基2025到期新興市場債券基金(人民幣),"971,944,267","19,934,382.29",1
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AH22,凱基多元收益ETF傘型基金之凱基15年期以上AAA至A級美元公司債券ETF基金,"36,955,916,470","860,650,000.00",40
AH22,凱基多元收益ETF傘型基金之凱基20年期以上美元金融債券ETF基金,"36,474,170,353","818,650,000.00",24
AH22,凱基多元收益ETF傘型基金之凱基25年期以上美國公債ETF基金,"16,621,096,655","380,650,000.00",40
AC21,凱基2025階梯到期新興市場債券基金(新臺幣),"48,406,251","5,074,659.64",1
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,凱基2025階梯到期新興市場債券基金(美元),"1,835,987,146","6,071,400.58",1
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,凱基2025階梯到期新興市場債券基金(人民幣),"902,143,184","19,899,047.03",1
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AH22,凱基精選美元債券ETF傘型基金之凱基15年期以上美元投資等級精選公司債券ETF基金,"781,780,992","19,931,000.00",57
AH22,凱基精選美元債券ETF傘型基金之凱基20年期以上AAA至AA級大型美元公司債券ETF基金,"2,143,095,460","53,940,000.00",52
AC21,凱基2025到期優先順位新興市場債券基金-新臺幣A(累積),"9,723,536","1,006,606.04",1
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,凱基2025到期優先順位新興市場債券基金-新臺幣B(年配),"2,483,948","261,240.89",1
,(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC21,凱基2025到期優先順位新興市場債券基金-美元A(累積),"2,901,657,137","9,700,095.14",1
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,凱基2025到期優先順位新興市場債券基金-美元B(年配),"701,423,525","2,526,256.08",1
,(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),,,
AC21,凱基2025到期優先順位新興市場債券基金 -人民幣A(累積),"1,728,204,648","39,262,725.18",1
,(本基金有相當比重投資於非投資等級之高風險債券),,,
AC21,凱基2025到期優先順位新興市場債券基金 -人民幣B(年配),"350,027,211","8,643,641.19",1
,(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),,,
AJ1,凱基臺灣多元收益多重資產基金-新臺幣A,"1,542,709,909","135,943,361.18",41
AJ1,凱基臺灣多元收益多重資產基金-新臺幣N,"154,755,230","13,835,605.41",2
AJ2,凱基收益成長多重資產基金-新臺幣A(累積),"71,400,594","5,906,866.37",39
